s;i(rlast);i(rshunt);ic(t1);ic(t2);time;v(uin);v(uout)
0,00100879475940019;-0,592845320701599;-0,0380351319909096;1,82043518037744E-8;0,555597245693207;0,00100879475940019;0,524895548820496;-5,92845328384328E-10
0,00100979476701468;-0,592615485191345;-0,0378683768212795;-2,4888214156249E-8;0,555534183979034;0,00100979476701468;0,577305018901825;-5,9261545670708E-10
0,00101079477462918;-0,592483580112457;-0,037675641477108;1,73102208123055E-8;0,555594801902771;0,00101079477462918;0,62743604183197;-5,92483617722905E-10
0,00101179478224367;-0,59220427274704;-0,0374580360949039;-2,6073220027456E-8;0,555533230304718;0,00101179478224367;0,675090909004211;-5,92204230098758E-10
0,00101279478985816;-0,592001259326935;-0,0371960252523422;1,56622590452571E-8;0,555591881275177;0,00101279478985816;0,720081508159638;-5,92001225818706E-10
0,00101379479747266;-0,591628074645996;-0,0368831641972065;-2,83341794471426E-8;0,555531442165375;0,00101379479747266;0,762230277061462;-5,91628079860129E-10
0,00101479480508715;-0,591276705265045;-0,0364753790199757;1,18854837083404E-8;0,555587768554687;0,00101479480508715;0,801370859146118;-5,91276694272835E-10
0,00101579481270164;-0,590663611888886;-0,0359220430254936;-3,45656729905386E-8;0,555527687072754;0,00101579481270164;0,837348818778992;-5,90663629118637E-10
0,00101679482031614;-0,589772880077362;-0,0349787957966328;-4,42640102349401E-9;0,555579662322998;0,00101679482031614;0,870022118091583;-5,89772841674829E-10
0,00101779482793063;-0,587116539478302;-0,0323908664286137;-1,06535338773028E-7;0,555509865283966;0,00101779482793063;0,899261891841888;-5,87116522066111E-10
0,0010182277765125;-0,581876873970032;-0,0271249692887068;-4,651024028135E-7;0,555531799793243;0,0010182277765125;0,910827100276947;-5,81876880012544E-10
0,00101876503322274;-0,570541977882385;-0,01602484844625;-9,69697111941059E-7;0,555285274982452;0,00101876503322274;0,924241602420807;-5,70541947020331E-10
0,00101893465034664;-0,567269802093506;-0,012898126617074;-1,84357827492931E-6;0,555131793022156;0,00101893465034664;0,928257703781128;-5,67269842211005E-10
0,00101909984368831;-0,564833164215088;-0,0110456086695194;-2,9336777060962E-6;0,55453485250473;0,00101909984368831;0,93206650018692;-5,64833124716557E-10
0,00101927679497749;-0,562233209609985;-0,0102360341697931;-4,13696079704096E-6;0,552724480628967;0,00101927679497749;0,936037540435791;-5,6223320443749E-10
0,0010193616617471;-0,560092329978943;-0,00988176185637713;-3,07015079670236E-6;0,550930559635162;0,0010193616617471;0,937901079654694;-5,60092305867954E-10
0,00101948354858905;-0,555680811405182;-0,00918032322078943;-3,5703096727957E-6;0,547207772731781;0,00101948354858905;0,940531075000763;-5,55680834679606E-10
0,00101961463224143;-0,54898202419281;-0,00829886179417372;-2,69921019935282E-6;0,54137921333313;0,00101961463224143;0,943295478820801;-5,48982026504774E-10
0,00101976119913161;-0,539024889469147;-0,00721528381109238;-3,2864857075765E-6;0,532490849494934;0,00101976119913161;0,946312069892883;-5,39024880286121E-10
0,00101985142100602;-0,531326115131378;-0,0065793483518064;-2,7814571694762E-6;0,525422036647797;0,00101985142100602;0,94813084602356;-5,31326094233009E-10
0,00101997214369476;-0,518104434013367;-0,00575006706640124;-3,30138891513343E-6;0,513014137744904;0,00101997214369476;0,950514435768127;-5,18104448232748E-10
0,00102009891998023;-0,499456703662872;-0,00501412805169821;-3,13132159135421E-6;0,495088130235672;0,00102009891998023;0,952958405017853;-4,99456698221934E-10
0,00102029298432171;-0,459643363952637;-0,00413113972172141;-3,73637612938182E-6;0,456131726503372;0,00102029298432171;0,956583678722382;-4,59643351158334E-10
0,00102053699083626;-0,401114881038666;-0,00337280193343759;-3,66661765838217E-6;0,39832666516304;0,00102053699083626;0,960939645767212;-4,01114863546326E-10
0,00102074188180268;-0,352374196052551;-0,00281731924042106;-3,85175599149079E-6;0,350111573934555;0,00102074188180268;0,964422643184662;-3,5237418538614E-10
0,00102097156923264;-0,296498000621796;-0,00224416330456734;-3,69644203601638E-6;0,294844567775726;0,00102097156923264;0,968137621879578;-2,96497992824385E-10
0,00102134805638343;-0,203576862812042;-0,00141370249912143;-3,84650547857746E-6;0,202629745006561;0,00102134805638343;0,973789155483246;-2,03576863699872E-10
0,00102189066819847;-0,0737843960523605;-0,000526689807884395;2,42683890974149E-5;0,0738013610243797;0,00102189066819847;0,980977177619934;-7,37843952602901E-11
0,00102212140336633;-0,0259326789528131;-0,00028033132548444;0,000987519393675029;0,0269956756383181;0,00102212140336633;0,983688592910767;-2,59326796148152E-11
0,00102224515285343;-0,0041931290179491;-0,000184519070899114;0,00543356873095036;0,00979363173246384;0,00102224515285343;0,985056817531586;-4,19312891700163E-12
0,00102234235964715;0,0114664807915688;-0,000112798661575653;0,0144706619903445;0,00320933712646365;0,00102234235964715;0,986090779304504;1,14664805428433E-11
0,00102243234869093;0,0253017526119947;-5,01820795761887E-5;0,026262016966939;0,00121443148236722;0,00102243234869093;0,987013936042786;2,53017537477085E-11
0,00102251081261784;0,0364036783576012;4,21884760726243E-6;0,0366705171763897;0,000578802428208292;0,00102251081261784;0,987794876098633;3,64036786826283E-11
0,00102259032428265;0,0471254549920559;7,02771139913239E-5;0,0470456443727016;0,000291459407890215;0,00102259032428265;0,98855984210968;4,71254528455756E-11
0,00102265388704836;0,0565599799156189;0,000146327394759282;0,0562944412231445;0,00016852785483934;0,00102265388704836;0,989155173301697;5,65599823920682E-11
0,00102271500509232;0,0674447193741798;0,000241362489759922;0,0670049786567688;9,05460328795016E-5;0,00102271500509232;0,989711284637451;6,74447234172426E-11
0,00102281162980944;0,0888543352484703;0,000417998962802812;0,0881881713867187;2,92726035695523E-5;0,00102281162980944;0,990561842918396;8,88543405519471E-11
0,00102291093207896;0,114809907972813;0,000620614679064602;0,113933734595776;8,66778100316878E-6;0,00102291093207896;0,99139803647995;1,14809904638857E-10
0,00102308194618672;0,164626643061638;0,00102540198713541;0,163363352417946;2,54926294473989E-6;0,00102308194618672;0,992747128009796;1,6462664564898E-10
0,00102330558001995;0,235139831900597;0,00165445439051837;0,233279302716255;1,73640739831171E-6;0,00102330558001995;0,994338035583496;2,35139824278363E-10
0,00102370337117463;0,366786599159241;0,00304756220430136;0,363598823547363;1,97961389858392E-6;0,00102370337117463;0,996683239936829;3,66786601091462E-10
0,00102404807694256;0,482789397239685;0,00451993988826871;0,478171467781067;1,67203586443065E-6;0,00102404807694256;0,998211920261383;4,82789364042446E-10
0,00102426891680807;0,556506037712097;0,00561617407947779;0,550821125507355;1,89768900327181E-6;0,00102426891680807;0,9989452958107;5,56506007942659E-10
0,00102440558839589;0,599965691566467;0,00645150616765022;0,593462765216827;1,46365118780523E-6;0,00102440558839589;0,999302566051483;5,9996568824161E-10
0,00102455774322152;0,640754580497742;0,00786348804831505;0,632855534553528;1,32295258481463E-6;0,00102455774322152;0,999614000320435;6,40754560521373E-10
0,00102467264514416;0,663577079772949;0,00943889375776052;0,654111087322235;7,04035755916266E-7;0,00102467264514416;0,999788463115692;6,63577082171685E-10
0,00102479651104659;0,682103097438812;0,0115571999922395;0,670525312423706;6,96741267347534E-7;0,00102479651104659;0,999918282032013;6,82103096227848E-10
0,00102494936436415;0,699969589710236;0,0145536912605166;0,685400784015656;3,58027335778388E-7;0,00102494936436415;0,999994933605194;6,99969582296234E-10
0,00102515344042331;0,719106197357178;0,0189503971487284;0,700146555900574;4,12293701401722E-7;0,00102515344042331;0,99995356798172;7,1910616350479E-10
0,00102551130112261;0,74627810716629;0,027188029140234;0,719088494777679;1,54206460933892E-7;0,00102551130112261;0,999483942985535;7,46278094876374E-10
0,00102579535450786;0,759819030761719;0,0320488065481186;0,727772235870361;1,7733428592237E-7;0,00102579535450786;0,998751580715179;7,59819041018517E-10
0,00102610688190907;0,76408839225769;0,0336659587919712;0,730425119400024;-8,66468994331626E-8;0,00102610688190907;0,9975825548172;7,64088403659713E-10
0,00102637836243957;0,765726268291473;0,0343023389577866;0,731427133083343;1,24571812420982E-7;0,00102637836243957;0,996252119541168;7,65726260176791E-10
0,00102667300961912;0,767104864120483;0,0348359122872353;0,732272326946259;-9,14464024504014E-8;0,00102667300961912;0,994479835033417;7,67104824106468E-10
0,00102723517920822;0,768677175045013;0,035456970334053;0,733224213123321;1,08139310839306E-7;0,00102723517920822;0,990154683589935;7,68677177465094E-10
0,00102823518682271;0,770543217658997;0,0361928269267082;0,734354376792908;-9,52754675154211E-8;0,00102823518682271;0,979411602020264;7,70543240324884E-10
0,00102923519443721;0,771776020526886;0,0366879850625992;0,735092639923096;1,02400385060264E-7;0,00102923519443721;0,964803159236908;7,71776031971427E-10
0,0010302352020517;0,772659838199615;0,0370397046208382;0,735624492168426;-9,59541210932002E-8;0,0010302352020517;0,9463871717453;7,7265982501018E-10
0,00103123520966619;0,773340344429016;0,0373177044093609;0,736027896404266;9,95578517404283E-8;0,00103123520966619;0,924236178398132;7,73340336213124E-10
0,00103223510086536;0,773949205875397;0,0375603996217251;0,736393749713898;-9,49471967714999E-8;0,00103223510086536;0,89843761920929;7,7394923803098E-10
0,00103323510847986;0,774441063404083;0,0377629026770592;0,736683487892151;9,74172849055321E-8;0,00103323510847986;0,869093358516693;7,74441066830889E-10
0,00103423511609435;0,774899125099182;0,0379458703100681;0,736958503723145;-9,38600734912143E-8;0,00103423511609435;0,836319208145142;7,74899144850849E-10
0,00103523512370884;0,775278329849243;0,0381032973527908;0,737180650234222;9,57030010795279E-8;0,00103523512370884;0,800244450569153;7,7527834152491E-10
0,00103623513132334;0,775645017623901;0,0382496267557144;0,737400770187378;-9,28284578094463E-8;0,00103623513132334;0,76101154088974;7,75645048189944E-10
0,00103723513893783;0,775952577590942;0,0383786335587502;0,737580060958862;9,43171940548382E-8;0,00103723513893783;0,71877521276474;7,75952579967765E-10
0,00103823514655232;0,776259183883667;0,0385003127157688;0,737764179706573;-9,19312270752926E-8;0,00103823514655232;0,673702239990234;7,76259168056015E-10
0,00103923515416682;0,776518046855927;0,0386097803711891;0,737914383411407;9,32169612610778E-8;0,00103923515416682;0,625970482826233;7,76518016554206E-10
0,00104023516178131;0,776780307292938;0,0387141443789005;0,738072037696838;-9,12194479951722E-8;0,00104023516178131;0,575768291950226;7,76780306743774E-10
0,0010412351693958;0,777003169059753;0,0388087332248688;0,738200724124908;9,23819030163031E-8;0,0010412351693958;0,523293793201447;7,77003184015967E-10
0,0010422351770103;0,777233421802521;0,0389002151787281;0,738339304924011;-9,06911381548525E-8;0,0010422351770103;0,468754112720489;7,77233444271275E-10
0,00104323518462479;0,777429342269897;0,0389839261770248;0,738451957702637;9,17837326142035E-8;0,00104323518462479;0,412364482879639;7,7742934312397E-10
0,00104423519223928;0,77763432264328;0,0390651971101761;0,738575458526611;-9,03507455518593E-8;0,00104423519223928;0,354347407817841;7,77634345805467E-10
0,00104523519985378;0,777807533740997;0,0391398034989834;0,738674640655518;9,13929767420996E-8;0,00104523519985378;0,294931888580322;7,77807540597308E-10
0,00104623520746827;0,777993142604828;0,0392130762338638;0,738786578178406;-9,01716035173195E-8;0,00104623520746827;0,234352424740791;7,77993114375874E-10
0,00104723509866744;0,778150022029877;0,0392808020114899;0,738876044750214;9,11944582071556E-8;0,00104723509866744;0,172848075628281;7,78149988889254E-10
0,00104823510628194;0,778315007686615;0,0393460802733898;0,738975763320923;-9,01815440101927E-8;0,00104823510628194;0,110661573708057;7,78314968030713E-10
0,0010489186970517;0,778397500514984;0,0393831618130207;0,739021480083466;9,11019313321049E-8;0,0010489186970517;0,0678892880678177;7,78397457601443E-10
0,00104928622022271;0,778446555137634;0,0394007042050362;0,739053070545197;-9,06530033262243E-8;0,00104928622022271;0,0448358133435249;7,78446529459131E-10
0,00104959716554731;0,77845972776413;0,0394091419875622;0,739058017730713;9,16687667995575E-8;0,00104959716554731;0,0253076329827309;7,78459685601973E-10
0,00105002126656473;0,778478085994721;0,0394135825335979;0,739071667194366;-9,19986646863436E-8;0,00105002126656473;-0,00133497721981257;7,78478059793031E-10
0,00105024548247457;0,778464436531067;0,0394111424684525;0,739060759544373;9,29833916529788E-8;0,00105024548247457;-0,0154265500605106;7,78464459560979E-10
0,0010504259262234;0,778469085693359;0,0394100323319435;0,739066421985626;-9,45146680919606E-8;0,0010504259262234;-0,0267581716179848;7,78469066986531E-10
0,00105061999056488;0,778451383113861;0,0394058115780354;0,739053070545197;9,55079855202712E-8;0,00105061999056488;-0,038941815495491;7,78451358929289E-10
0,00105088565032929;0,778444528579712;0,0393995940685272;0,73905211687088;-9,66594413398525E-8;0,00105088565032929;-0,0556175373494625;7,78444475546536E-10
0,00105128483846784;0,778394937515259;0,0393824987113476;0,739019930362701;9,65512541029057E-8;0,00105128483846784;-0,0806446075439453;7,78394904088486E-10
0,00105161115061492;0,778363764286041;0,0393662862479687;0,739004731178284;-9,78410170660027E-8;0,00105161115061492;-0,101056449115276;7,78363762332646E-10
0,00105200952384621;0,778296232223511;0,039341863244772;0,73896199464798;9,73716467456143E-8;0,00105200952384621;-0,125927075743675;7,78296205261597E-10
0,00105244410224259;0,778241395950317;0,039315439760685;0,738932907581329;-9,86162973504179E-8;0,00105244410224259;-0,152961283922195;7,78241360244181E-10
0,00105306343175471;0,77813184261322;0,0392734743654728;0,738865435123444;9,78730980705223E-8;0,00105306343175471;-0,191296607255936;7,78131836742801E-10
0,00105382653418928;0,778015196323395;0,0392224043607712;0,738800048828125;-9,90597825989426E-8;0,00105382653418928;-0,238119378685951;7,78015152302913E-10
0,00105482654180378;0,777830541133881;0,0391493514180183;0,738688349723816;9,81334125071953E-8;0,00105482654180378;-0,298633903264999;7,77830522213918E-10
0,00105582654941827;0,777657270431519;0,0390749648213387;0,738589584827423;-9,93812250271731E-8;0,00105582654941827;-0,357969880104065;7,77657216399774E-10
0,00105682655703276;0,777451932430267;0,0389939174056053;0,73846560716629;9,83197381287937E-8;0,00105682655703276;-0,415893077850342;7,77451936162521E-10
0,00105782656464726;0,777258098125458;0,038910873234272;0,738354623317719;-9,9693814092916E-8;0,00105782656464726;-0,472174972295761;7,77258091222421E-10
0,00105882657226175;0,777028918266296;0,0388198345899582;0,738216400146484;9,84778054657909E-8;0,00105882657226175;-0,526593387126923;7,77028885678988E-10
0,00105982657987624;0,776807069778442;0,0387259125709534;0,73808878660202;-1,0002629835526E-7;0,00105982657987624;-0,578933596611023;7,76807118629819E-10
0,00106082658749074;0,776545524597168;0,0386217720806599;0,737931251525879;9,86031238880969E-8;0,00106082658749074;-0,628988981246948;7,76545550085217E-10
0,00106182659510523;0,776288986206055;0,0385134145617485;0,737782835960388;-1,00370968425523E-7;0,00106182659510523;-0,676562070846558;7,76288977544226E-10
0,00106282660271972;0,775984466075897;0,0383924022316933;0,737599670886993;9,86743344810748E-8;0,00106282660271972;-0,721465051174164;7,75984443368571E-10
0,0010638264939189;0,775679469108582;0,0382647253572941;0,737422347068787;-1,00749595333127E-7;0,0010638264939189;-0,763520777225494;7,75679465103707E-10
0,00106482650153339;0,775316476821899;0,0381197296082974;0,737204134464264;9,86810562153551E-8;0,00106482650153339;-0,802563190460205;7,75316477685806E-10
0,00106582650914788;0,774941444396973;0,0379636324942112;0,736984848976135;-1,01203504243586E-7;0,00106582650914788;-0,838438272476196;7,74941444348087E-10
0,00106682651676238;0,774487853050232;0,0377828888595104;0,736712276935577;9,85592478741637E-8;0,00106682651676238;-0,871004402637482;7,74487862731377E-10
0,00106782652437687;0,774003624916077;0,0375830493867397;0,736427426338196;-1,01781161276904E-7;0,00106782652437687;-0,90013313293457;7,74003638959186E-10
0,00106882653199136;0,773403167724609;0,0373434610664845;0,736066460609436;9,8200466425169E-8;0,00106882653199136;-0,925709426403046;7,73403174836318E-10
0,00106982653960586;0,772719860076904;0,0370650179684162;0,735661685466766;-1,02700255411037E-7;0,00106982653960586;-0,947632312774658;7,72719888075812E-10
0,00107082654722035;0,771826863288879;0,0367095246911049;0,735123872756958;9,72461009496328E-8;0,00107082654722035;-0,965815365314484;7,71826880185955E-10
0,00107182655483484;0,770693838596344;0,0362532213330269;0,73444664478302;-1,04644307441504E-7;0,00107182655483484;-0,980186820030212;7,70693842078174E-10
0,00107282656244934;0,768968105316162;0,0355717688798904;0,733402371406555;9,38217681323295E-8;0,00107282656244934;-0,990689873695374;7,68968111408697E-10
0,00107382657006383;0,765642881393433;0,0342659242451191;0,731381773948669;-1,15455847549129E-7;0,00107382657006383;-0,997283160686493;7,65642882427642E-10
0,00107444450259209;0,759141504764557;0,0317899025976658;0,727355062961578;4,71802295010093E-8;0,00107444450259209;-0,99939101934433;7,59141527417739E-10
0,0010748211061582;0,745104551315308;0,0267621483653784;0,71834135055542;-2,98579863056148E-7;0,0010748211061582;-0,999936819076538;7,45104589139345E-10
0,00107533251866698;0,704318881034851;0,0153386192396283;0,688970685005188;-3,12236693389423E-7;0,00107533251866698;-0,999781787395477;7,04318880995203E-10
0,00107551575638354;0,683646559715271;0,0116431312635541;0,671981871128082;-6,73954787089315E-7;0,00107551575638354;-0,999474883079529;6,83646583787834E-10
0,00107580062467605;0,634189665317535;0,00727462535724044;0,626873254776001;-1,01286411791079E-6;0,00107580062467605;-0,998735070228577;6,34189700754462E-10
0,00107592379208654;0,601653039455414;0,00612399028614163;0,595472514629364;-1,73517173607252E-6;0,00107592379208654;-0,998316049575806;6,01653060705587E-10
0,0010760003933683;0,577972173690796;0,00561839481815696;0,572287440299988;-1,55378313593246E-6;0,0010760003933683;-0,998025298118591;5,77972170123786E-10
0,00107609864789993;0,546372413635254;0,00505373533815145;0,541238486766815;-1,85658598184091E-6;0,00107609864789993;-0,997618436813354;5,46372391774241E-10
0,00107614591252059;0,530664086341858;0,00481548113748431;0,525761902332306;-1,66027973591554E-6;0,00107614591252059;-0,997409224510193;5,30664068243425E-10
0,00107620458584279;0,511212229728699;0,00452238228172064;0,506594717502594;-1,91554454431753E-6;0,00107620458584279;-0,997137188911438;5,11212239207026E-10
0,00107628549449146;0,4841328561306;0,00414068764075637;0,479887247085571;-1,65484289027518E-6;0,00107628549449146;-0,996739566326141;4,84132844924545E-10
0,00107641681097448;0,440243512392044;0,00355004915036261;0,436574250459671;-1,95795041690872E-6;0,00107641681097448;-0,996040225028992;4,40243508315064E-10
0,00107656291220337;0,39140397310257;0,00293809431605041;0,388335973024368;-1,66772565535211E-6;0,00107656291220337;-0,995181918144226;3,91403964794534E-10
0,00107685523107648;0,294866532087326;0,00184918742161244;0,292829632759094;-1,97527083400928E-6;0,00107685523107648;-0,993213534355164;2,94866520089698E-10
0,00107720238156617;0,185515850782394;0,000820343790110201;0,184460356831551;-1,41272289511107E-6;0,00107720238156617;-0,990441083908081;1,85515838801997E-10
0,00107750715687871;0,103883281350136;0,000209388061193749;0,103411145508289;9,98705036181491E-6;0,00107750715687871;-0,98761785030365;1,03883283919526E-10
0,00107775314245373;0,060021661221981;-2,87547754851403E-5;0,0598845221102238;0,000128838932141662;0,00107775314245373;-0,985075294971466;6,00216612522963E-11
0,00107783696148545;0,0487626977264881;-0,000118127733003348;0,0488283298909664;0,000248980766627938;0,00107783696148545;-0,984155476093292;4,87626952705433E-11
0,00107791880145669;0,035512913018465;-0,000234701146837324;0,0359992235898972;0,000560850312467665;0,00107791880145669;-0,983230292797089;3,55129155249489E-11
0,00107799260877073;0,0219396613538265;-0,000339506193995476;0,0233424380421638;0,00138189445715398;0,00107799260877073;-0,982373774051666;2,19396618927892E-11
0,00107805081643164;0,0113636879250407;-0,000410005362937227;0,0143393380567431;0,00289366045035422;0,00107805081643164;-0,981684148311615;1,13636877685508E-11
0,0010781001765281;0,00307217543013394;-0,000462963012978435;0,0084385396912694;0,00523888226598501;0,0010781001765281;-0,981088697910309;3,07217554347539E-12
0,00107815663795918;-0,0056967856362462;-0,00051969540072605;0,00405125925317407;0,00957230851054192;0,00107815663795918;-0,980395972728729;-5,69678592493572E-12
0,00107819598633796;-0,0116837732493877;-0,000559996522497386;0,00228471751324832;0,0137584712356329;0,00107819598633796;-0,979905068874359;-1,16837728728059E-11
0,0010782276513055;-0,0166281890124083;-0,000593747245147824;0,00140940200071782;0,017798725515604;0,0010782276513055;-0,979506731033325;-1,66281884095287E-11
0,0010782532626763;-0,0208062306046486;-0,000621946936007589;0,000941988022532314;0,0214887112379074;0,0010782532626763;-0,979180634021759;-2,08062300027789E-11
0,00107828050386161;-0,025437967851758;-0,000652256014291197;0,000610682705882937;0,0257626045495272;0,00107828050386161;-0,978832423686981;-2,54379677044891E-11
0,00107831007335335;-0,0307133216410875;-0,000686228857375681;0,000379206845536828;0,0307781808078289;0,00107831007335335;-0,978450775146484;-3,07133207755328E-11
0,00107833941001445;-0,0362071879208088;-0,000720756768714637;0,000236064690398052;0,0360985174775124;0,00107833941001445;-0,978068232536316;-3,62071900239513E-11
0,001078384462744;-0,0450881570577621;-0,000775046704802662;0,000113890346256085;0,0448188707232475;0,001078384462744;-0,97747403383255;-4,50881554314719E-11
0,00107842544093728;-0,0535734035074711;-0,00082611694233492;5,98303595324978E-5;0,053203608840704;0,00107842544093728;-0,976927936077118;-5,35734026585466E-11
0,00107849691994488;-0,0691045671701431;-0,000919042620807886;2,06920685741352E-5;0,0686475336551666;0,00107849691994488;-0,975958287715912;-6,91045692891023E-11
0,00107857130933553;-0,0860088914632797;-0,00102112768217921;8,91214313014643E-6;0,0854601114988327;0,00107857130933553;-0,974930107593536;-8,6008894450984E-11
0,00107871985528618;-0,121096700429916;-0,00124356080777943;4,15495605921023E-6;0,12059710919857;0,00107871985528618;-0,972810089588165;-1,21096702110357E-10
0,00107892462983727;-0,171039208769798;-0,0015907830093056;4,00932049160474E-6;0,169915094971657;0,00107892462983727;-0,969749748706818;-1,710391966947E-10
0,0010793338296935;-0,271160453557968;-0,00242428295314312;3,69909002984059E-6;0,26928249001503;0,0010793338296935;-0,963155150413513;-2,71160455200814E-10
0,00107995490543544;-0,419786185026169;-0,00398830976337194;3,91719595427276E-6;0,416484713554382;0,00107995490543544;-0,951927959918976;-4,19786178040837E-10
0,0010804949561134;-0,518515527248383;-0,00601851893588901;3,29668114318338E-6;0,513185977935791;0,0010804949561134;-0,940989136695862;-5,18515508307615E-10
0,00108070718124509;-0,536854326725006;-0,00717870192602277;3,33837510879675E-6;0,530383944511414;0,00108070718124509;-0,936391711235046;-5,36854338761827E-10
0,00108088413253427;-0,547314703464508;-0,00827216077595949;3,08099151880015E-6;0,539768218994141;0,00108088413253427;-0,932432293891907;-5,47314693566392E-10
0,00108107109554112;-0,556100487709045;-0,00944955181330442;3,33437083099852E-6;0,547394454479218;0,00108107109554112;-0,92812305688858;-5,56100498982914E-10
0,00108121987432241;-0,561003088951111;-0,0106354923918843;2,52219842877821E-6;0,551123023033142;0,00108121987432241;-0,924602508544922;-5,61003132837357E-10
0,00108135386835784;-0,565021693706512;-0,0123354662209749;1,73747230292065E-6;0,553448617458343;0,00108135386835784;-0,921363592147827;-5,65021640586139E-10
0,00108151894528419;-0,568975508213043;-0,0151908481493592;1,03628065062367E-6;0,554552853107452;0,00108151894528419;-0,917282104492188;-5,68975477843736E-10
0,0010817019501701;-0,573334455490112;-0,0188878905028105;8,7908176737983E-7;0,555219352245331;0,0010817019501701;-0,91264021396637;-5,73334490994171E-10
0,00108191662002355;-0,578121364116669;-0,0235870219767094;5,78314597987628E-7;0,555311322212219;0,00108191662002355;-0,907043933868408;-5,78121384098296E-10
0,00108224526047707;-0,585273444652557;-0,0304932743310928;4,97616383654531E-7;0,555561900138855;0,00108224526047707;-0,898157298564911;-5,85273496334082E-10
0,00108248763717711;-0,587626874446869;-0,0329372100532055;-4,6797364205986E-8;0,555472433567047;0,00108248763717711;-0,891357660293579;-5,87626891590531E-10
0,00108275806996971;-0,588642179965973;-0,033827718347311;1,8787874012105E-7;0,55559778213501;0,00108275806996971;-0,883529961109161;-5,88642190546551E-10
0,00108303362503648;-0,589194178581238;-0,0344836376607418;-8,60853219819546E-8;0,555494010448456;0,00108303362503648;-0,875287652015686;-5,89194193434395E-10
0,00108335353434086;-0,589764058589935;-0,0349471569061279;1,46335281669963E-7;0,555600762367249;0,00108335353434086;-0,865391075611114;-5,89764070912935E-10
0,00108399335294962;-0,590371906757355;-0,0356511473655701;-1,00236455580216E-7;0,555505037307739;0,00108399335294962;-0,844553172588348;-5,90371918018917E-10
0,00108482281211764;-0,591010391712189;-0,0361891612410545;1,26670457234468E-7;0,555605828762054;0,00108482281211764;-0,815510034561157;-5,91010407280379E-10
0,00108582281973213;-0,591411828994751;-0,0366850979626179;-1,06215033213175E-7;0,555511474609375;0,00108582281973213;-0,777561247348785;-5,91411863926083E-10
0,00108682282734662;-0,591861188411713;-0,0370374843478203;1,20304690653938E-7;0,555608987808228;0,00108682282734662;-0,736543774604797;-5,918612266953E-10
0,00108782283496112;-0,592054545879364;-0,037324033677578;-1,08537157927913E-7;0,555515766143799;0,00108782283496112;-0,692619442939758;-5,92054572035039E-10
0,00108882284257561;-0,592383801937103;-0,0375591777265072;1,17804844990133E-7;0,555610120296478;0,00108882284257561;-0,645961761474609;-5,92383808672992E-10
0,0010898228501901;-0,592500984668732;-0,0377676784992218;-1,0924907911658E-7;0,555518984794617;0,0010898228501901;-0,596754729747772;-5,92500992713241E-10
0,0010908228578046;-0,592769265174866;-0,0379446484148502;1,16136881445073E-7;0,555610597133636;0,0010908228578046;-0,545192539691925;-5,92769278107141E-10
0,00109182286541909;-0,592842757701874;-0,0381070747971535;-1,09453296204265E-7;0,555521667003632;0,00109182286541909;-0,491478741168976;-5,9284271936022E-10
